DATE,User_ID,USER_TYPE,no_of_bets_placed,deposit_amount,bet_amount,bet_won_amount,withdrawal_amount,total_bonus_payout,bonus_names
08/01/2024,1094,VIP,0,0,0,0,894.15,0,
08/01/2024,1096,VIP,0,0,0,211.09,256.76,0,
08/01/2024,1098,player,1,0,492.79,0,0,0,
09/01/2024,1003,player,0,847.56,0,0,0,0,
09/01/2024,1007,player,0,0,0,0,306.66,0,
09/01/2024,1008,player,1,0,57.61,0,0,0,
09/01/2024,1009,VIP,0,0,0,0,442.77,0,
09/01/2024,1011,player,0,0,0,0,62.94,0,
09/01/2024,1014,player,0,183.51,0,0,439.45,0,
09/01/2024,1017,player,0,0,0,272.19,0,0,
09/01/2024,1018,player,1,0,458.49,0,0,0,
09/01/2024,1021,player,0,0,0,0,284.36,0,
09/01/2024,1024,player,0,0,0,0,492.99,0,
09/01/2024,1027,VIP,1,0,64.4,0,0,0,
09/01/2024,1028,player,0,252.78,0,0,0,0,
09/01/2024,1034,VIP,1,0,460.87,0,0,0,
09/01/2024,1035,player,0,0,0,0,443.58,0,
09/01/2024,1036,VIP,1,0,68.57,0,0,0,
09/01/2024,1038,VIP,0,452.94,0,0,0,0,
09/01/2024,1039,player,0,274,0,0,0,0,
09/01/2024,1044,VIP,0,0,0,0,139.45,0,
09/01/2024,1045,VIP,0,0,0,310.54,0,0,
09/01/2024,1046,player,0,0,0,0,330.28,0,
09/01/2024,1047,player,0,0,0,430.51,0,0,
09/01/2024,1050,VIP,1,0,491.73,0,0,0,
09/01/2024,1055,VIP,1,0,252.45,229.5,0,0,
09/01/2024,1062,player,1,0,276.4,0,0,0,
09/01/2024,1063,player,0,0,0,276.83,0,0,
09/01/2024,1064,VIP,0,0,0,0,433.89,0,
09/01/2024,1065,player,0,0,0,355.91,109.6,0,
09/01/2024,1067,VIP,1,0,145.01,0,0,0,
09/01/2024,1070,player,0,0,0,0,470.47,0,
09/01/2024,1071,player,1,144.61,204.36,0,0,0,
09/01/2024,1075,VIP,0,0,0,0,262.3,0,
09/01/2024,1076,player,0,0,0,187.94,0,0,
09/01/2024,1079,player,0,341.25,0,0,0,0,
09/01/2024,1080,player,0,0,0,0,127.63,0,
09/01/2024,1085,player,1,0,18.62,0,0,0,
09/01/2024,1086,VIP,0,0,0,0,390.96,0,
09/01/2024,1091,VIP,0,75.55,0,0,0,0,
09/01/2024,1099,player,1,0,301.71,399.08,335.92,0,
10/01/2024,1002,player,0,0,0,306.39,0,0,
10/01/2024,1005,player,0,213.3,0,0,0,0,
10/01/2024,1008,player,0,16.61,0,0,0,0,
10/01/2024,1009,VIP,0,0,0,148.48,149.86,0,
10/01/2024,1014,player,0,0,0,162.26,0,0,
10/01/2024,1016,player,1,0,316.32,0,0,0,
10/01/2024,1018,player,1,0,203.05,0,0,0,
10/01/2024,1023,player,1,0,33.49,0,0,0,
10/01/2024,1027,VIP,1,0,237.32,0,0,0,
10/01/2024,1032,player,1,0,188.67,0,0,0,
10/01/2024,1033,player,0,0,0,0,364.82,0,
10/01/2024,1034,VIP,0,0,0,377.45,0,0,
10/01/2024,1036,VIP,0,0,0,0,177.14,0,
10/01/2024,1038,VIP,0,0,0,426.4,0,0,
10/01/2024,1039,player,1,0,334.58,0,0,0,
10/01/2024,1042,player,0,489.79,0,0,580.62,0,
10/01/2024,1044,VIP,0,0,0,0,96.35,0,
10/01/2024,1045,VIP,0,0,0,310.58,0,0,
10/01/2024,1047,player,0,0,0,470.43,0,0,
10/01/2024,1050,VIP,0,198.81,0,0,0,0,
10/01/2024,1053,VIP,0,0,0,483.88,377.86,0,
10/01/2024,1054,VIP,0,0,0,0,313.89,0,
10/01/2024,1062,player,0,0,0,0,55.4,0,
10/01/2024,1065,player,1,0,127.42,0,0,0,
10/01/2024,1067,VIP,1,0,92.12,0,0,0,
10/01/2024,1069,player,1,0,326.37,497.71,0,0,
10/01/2024,1076,player,0,54.76,0,0,0,0,
10/01/2024,1079,player,1,0,163.77,379.19,0,0,
10/01/2024,1080,player,0,49.5,0,0,0,0,
10/01/2024,1081,player,0,0,0,440.53,0,0,
10/01/2024,1083,VIP,0,0,0,132.98,0,0,
10/01/2024,1084,player,0,45.02,0,0,0,0,
10/01/2024,1085,player,0,0,0,285.95,0,0,
10/01/2024,1086,VIP,0,249.17,0,0,0,0,
10/01/2024,1087,player,1,0,467.23,0,0,0,
10/01/2024,1088,player,0,259.11,0,0,0,0,
10/01/2024,1094,VIP,0,0,0,475.38,0,0,
10/01/2024,1095,player,0,0,0,24.25,226.73,0,
10/01/2024,1097,player,0,0,0,0,435.36,0,
10/01/2024,1099,player,0,0,0,0,46.05,0,
11/01/2024,1008,player,1,0,192.73,0,379.01,0,
11/01/2024,1010,player,0,454.3,0,0,0,0,
11/01/2024,1016,player,0,0,0,524.39,0,0,
11/01/2024,1020,player,0,0,0,0,191.36,0,
11/01/2024,1022,VIP,0,188.8,0,0,0,0,
11/01/2024,1025,player,0,0,0,0,136.11,0,
11/01/2024,1027,VIP,1,0,453.4,202.21,0,0,
11/01/2024,1028,player,0,0,0,119.92,0,0,
11/01/2024,1034,VIP,0,251.06,0,0,159.72,0,
11/01/2024,1036,VIP,0,0,0,414.52,0,0,
11/01/2024,1039,player,0,191.32,0,0,0,0,
11/01/2024,1042,player,0,112.19,0,0,0,0,
11/01/2024,1048,VIP,0,145.3,0,0,0,0,
11/01/2024,1049,player,0,0,0,490.16,0,0,
11/01/2024,1050,VIP,0,0,0,0,296.22,0,
11/01/2024,1051,VIP,1,0,36,0,0,0,
11/01/2024,1052,VIP,0,0,0,112.63,226.12,0,
11/01/2024,1055,VIP,0,0,0,0,452.69,0,
11/01/2024,1059,VIP,0,0,0,0,274.27,0,
11/01/2024,1061,player,1,0,104.18,0,0,0,
11/01/2024,1071,player,0,0,0,0,376.08,0,
11/01/2024,1072,player,0,41.77,0,0,0,0,
11/01/2024,1073,VIP,0,459.8,0,0,0,0,
11/01/2024,1074,VIP,0,367.95000000000005,0,0,0,0,
11/01/2024,1076,player,0,0,0,0,226.66,0,
11/01/2024,1077,VIP,1,0,495.15,0,0,0,
11/01/2024,1086,VIP,0,0,0,0,196.49,0,
11/01/2024,1087,player,0,0,0,346,0,0,
11/01/2024,1088,player,0,0,0,0,38.25,0,
11/01/2024,1091,VIP,0,0,0,100.65,0,0,
11/01/2024,1098,player,1,0,181.86,0,0,0,
11/01/2024,1100,player,0,0,0,641.61,0,0,
12/01/2024,1009,VIP,1,0,331.94,0,0,0,
12/01/2024,1010,player,0,0,0,0,49.36,0,
12/01/2024,1011,player,0,0,0,149.31,0,0,
12/01/2024,1012,player,0,0,0,0,625.9200000000001,0,
12/01/2024,1013,player,0,271.96,0,0,0,0,
12/01/2024,1014,player,0,0,0,36.61,0,0,
12/01/2024,1016,player,1,0,419.67,0,0,0,
12/01/2024,1021,player,0,0,0,0,62.42,0,
12/01/2024,1032,player,0,449.63,0,0,0,0,
12/01/2024,1034,VIP,1,0,215.59,0,0,0,
12/01/2024,1036,VIP,0,0,0,0,165.91,0,
12/01/2024,1037,player,0,0,0,374.87,0,0,
12/01/2024,1040,player,0,0,0,0,213.01,0,
12/01/2024,1043,player,0,415.64,0,23.03,0,0,
12/01/2024,1044,VIP,1,0,283.54,0,0,0,
12/01/2024,1049,player,0,121.03,0,242.21,96.7,0,
12/01/2024,1050,VIP,0,0,0,77.48,0,0,
12/01/2024,1051,VIP,0,0,0,467.63,0,0,
12/01/2024,1057,player,0,0,0,265.68,0,0,
12/01/2024,1063,player,0,0,0,0,127.18,0,
12/01/2024,1065,player,0,0,0,0,353.49,0,
12/01/2024,1071,player,0,0,0,0,457.52,0,
12/01/2024,1074,VIP,1,0,34.08,0,0,0,
12/01/2024,1077,VIP,0,0,0,0,443.07,0,
12/01/2024,1086,VIP,0,67.36,0,0,0,0,
12/01/2024,1093,player,0,0,0,0,10.11,0,
12/01/2024,1094,VIP,0,0,0,147.96,0,0,
12/01/2024,1098,player,1,0,294.53,0,0,0,
13/01/2024,1003,player,0,0,0,203.03,0,0,
13/01/2024,1004,VIP,0,0,0,152.54,0,0,
13/01/2024,1006,player,1,0,201.57,0,0,0,
13/01/2024,1007,player,0,169.71,0,0,0,0,
13/01/2024,1011,player,1,0,394.54,204.4,0,0,
13/01/2024,1013,player,0,114.58,0,0,0,0,
13/01/2024,1014,player,0,0,0,6.27,0,0,
13/01/2024,1019,player,1,0,372.94,0,0,0,
13/01/2024,1024,player,0,0,0,185.04,0,0,
13/01/2024,1025,player,0,254.24,0,0,0,0,
13/01/2024,1027,VIP,0,112.03,0,0,0,0,
13/01/2024,1028,player,0,0,0,0,56.28,0,
13/01/2024,1031,VIP,1,0,179.37,0,0,0,
13/01/2024,1034,VIP,1,0,267.52,0,0,0,
13/01/2024,1038,VIP,0,102.81,0,0,0,0,
13/01/2024,1040,player,0,0,0,30.52,0,0,
13/01/2024,1042,player,0,0,0,0,457.42,0,
13/01/2024,1043,player,1,422.84,451.87,0,0,0,
13/01/2024,1052,VIP,0,369.69,0,0,0,0,
13/01/2024,1053,VIP,0,0,0,338.83,0,0,
13/01/2024,1054,VIP,0,304.43,0,0,0,0,
13/01/2024,1059,VIP,0,64.33,0,0,0,0,
13/01/2024,1061,player,0,0,0,0,191.23,0,
13/01/2024,1066,player,1,0,146.6,0,0,0,
13/01/2024,1069,player,1,0,439.03,0,0,0,
13/01/2024,1070,player,1,0,57.73,0,0,0,
13/01/2024,1071,player,1,0,412.33,0,0,0,
13/01/2024,1074,VIP,0,302.53,0,0,0,0,
13/01/2024,1075,VIP,1,0,482.92,0,287.93,0,
13/01/2024,1076,player,0,0,0,0,471.34,0,
13/01/2024,1079,player,1,0,135.7,0,0,0,
13/01/2024,1080,player,1,0,392.84,0,0,0,
13/01/2024,1082,player,0,481.16,0,0,0,0,
13/01/2024,1084,player,0,159.3,0,0,0,0,
13/01/2024,1090,player,0,228.07,0,0,0,0,
13/01/2024,1091,VIP,0,7.91,0,0,0,0,
13/01/2024,1093,player,0,0,0,0,339.28,0,
13/01/2024,1094,VIP,0,0,0,0,364.91,0,
13/01/2024,1096,VIP,1,92.18,158.72,0,0,0,
13/01/2024,1097,player,1,0,352.81,0,161.64,0,
13/01/2024,1098,player,0,0,0,428.53,0,0,
13/01/2024,1099,player,0,0,0,0,527.28,0,
14/01/2024,1003,player,1,0,439.03,0,0,0,
14/01/2024,1004,VIP,0,0,0,60.3,447.23,0,
14/01/2024,1006,player,0,0,0,331.31,0,0,
14/01/2024,1010,player,0,0,0,13.23,0,0,
14/01/2024,1011,player,0,0,0,0,481.11,0,
14/01/2024,1012,player,1,191.54,125.7,137.96,0,0,
14/01/2024,1013,player,0,67.18,0,0,0,0,
14/01/2024,1014,player,0,0,0,81.18,0,0,
14/01/2024,1017,player,0,275.68,0,0,0,0,
14/01/2024,1022,VIP,0,405.44,0,0,0,0,
14/01/2024,1023,player,0,0,0,477,0,0,
14/01/2024,1037,player,0,0,0,0,275.03,0,
14/01/2024,1040,player,1,0,99.5,0,0,0,
14/01/2024,1041,VIP,0,0,0,132.18,0,0,
14/01/2024,1043,player,0,0,0,293.57,0,0,
14/01/2024,1049,player,0,0,0,0,371.71,0,
14/01/2024,1051,VIP,0,0,0,179.25,0,0,
14/01/2024,1054,VIP,0,0,0,187.42,0,0,
14/01/2024,1059,VIP,0,0,0,0,223.59,0,
14/01/2024,1061,player,0,0,0,64.22,496.46,0,
14/01/2024,1067,VIP,0,129.77,0,0,0,0,
14/01/2024,1069,player,0,498.31,0,0,0,0,
14/01/2024,1070,player,0,0,0,243.69,0,0,
14/01/2024,1071,player,1,295.58,107.74,384.07,160.78,0,
14/01/2024,1072,player,2,0,784.4000000000001,0,0,0,
14/01/2024,1073,VIP,0,481.81,0,0,0,0,
14/01/2024,1076,player,0,0,0,470.29,0,0,
14/01/2024,1081,player,0,334.14,0,99.7,0,0,
14/01/2024,1084,player,0,396.88,0,0,0,0,
14/01/2024,1085,player,0,0,0,0,197.78,0,
14/01/2024,1088,player,0,65.63,0,0,0,0,
14/01/2024,1091,VIP,0,0,0,99.33,0,0,
14/01/2024,1096,VIP,1,226.24,29.88,0,299.77,0,
14/01/2024,1097,player,0,0,0,0,353.07,0,
15/01/2024,1001,player,0,0,0,368.67,0,0,
15/01/2024,1002,player,1,0,390.64,0,76.18,0,
15/01/2024,1004,VIP,0,53.42,0,0,0,0,
15/01/2024,1005,player,0,0,0,0,265.98,0,
15/01/2024,1010,player,1,0,21.52,0,0,0,
15/01/2024,1012,player,1,0,280.43,0,0,0,
15/01/2024,1016,player,0,0,0,0,302.51,0,
15/01/2024,1018,player,1,0,235.24,0,0,0,
15/01/2024,1020,player,0,0,0,0,238.2,0,
15/01/2024,1021,player,0,366.45,0,0,0,0,
15/01/2024,1023,player,0,300.93,0,0,0,0,
15/01/2024,1027,VIP,1,365.42,140.09,0,357.47,0,
15/01/2024,1028,player,0,0,0,0,278.22,0,
15/01/2024,1032,player,0,0,0,22.11,0,0,
15/01/2024,1033,player,0,247.11,0,0,406.28,0,
15/01/2024,1037,player,0,878.03,0,0,63.7,0,
15/01/2024,1038,VIP,0,260.43,0,0,88.95,0,
15/01/2024,1047,player,1,0,11.63,0,0,0,
15/01/2024,1049,player,0,0,0,326.82,0,0,
15/01/2024,1052,VIP,1,0,467.12,0,0,0,
15/01/2024,1055,VIP,0,0,0,0,432.69,0,
15/01/2024,1056,player,0,49.58,0,315.31,0,0,
15/01/2024,1057,player,1,0,336.33,0,0,0,
15/01/2024,1059,VIP,0,47.95,0,0,0,0,
15/01/2024,1073,VIP,0,0,0,245.96,0,0,
15/01/2024,1076,player,0,0,0,233.38,0,0,
15/01/2024,1082,player,1,0,95.37,0,0,0,
15/01/2024,1084,player,1,0,259.88,0,151.98,0,
15/01/2024,1085,player,0,0,0,0,143.61,0,
15/01/2024,1088,player,0,0,0,418.62,0,0,
15/01/2024,1090,player,0,72.35,0,0,0,0,
15/01/2024,1099,player,0,0,0,333.6,0,0,
16/01/2024,1002,player,1,0,59.24,0,0,0,
16/01/2024,1003,player,1,271.13,477.09,0,0,0,
16/01/2024,1007,player,2,0,345.24,0,0,0,
16/01/2024,1015,VIP,0,0,0,439.21,0,0,
16/01/2024,1021,player,0,0,0,152.48,0,0,
16/01/2024,1025,player,1,0,460.7,0,0,0,
16/01/2024,1029,player,0,0,0,0,485.92,0,
16/01/2024,1030,player,0,0,0,151.3,0,0,
16/01/2024,1035,player,0,449.35,0,0,0,0,
16/01/2024,1037,player,0,0,0,0,370.22,0,
16/01/2024,1039,player,0,0,0,0,448.99,0,
16/01/2024,1048,VIP,1,0,327.81,0,323.73,0,
16/01/2024,1049,player,0,0,0,469.28,0,0,
16/01/2024,1050,VIP,0,614.37,0,0,0,0,
16/01/2024,1057,player,0,47.17,0,0,0,0,
16/01/2024,1062,player,1,0,98.8,0,0,0,
16/01/2024,1070,player,0,0,0,0,324.21,0,
16/01/2024,1075,VIP,1,0,205.46,374.45,0,0,
16/01/2024,1077,VIP,0,0,0,52.81,0,0,
16/01/2024,1078,VIP,0,261.89,0,0,0,0,
16/01/2024,1081,player,0,0,0,133.67,0,0,
16/01/2024,1086,VIP,0,195.9,0,0,0,0,
16/01/2024,1088,player,1,0,91.97,0,0,0,
16/01/2024,1092,player,0,788.46,0,321.38,0,0,
16/01/2024,1093,player,1,0,308.88,0,0,0,
16/01/2024,1096,VIP,0,307.95,0,94.5,0,0,
16/01/2024,1098,player,1,0,118.88,0,0,0,
17/01/2024,1001,player,1,0,217.45,0,0,0,
17/01/2024,1002,player,0,219.25,0,0,0,0,
17/01/2024,1007,player,0,0,0,293,0,0,
17/01/2024,1011,player,0,374.53,0,0,0,0,
17/01/2024,1018,player,1,0,356.58,0,0,0,
17/01/2024,1020,player,0,214.13,0,0,0,0,
17/01/2024,1025,player,0,0,0,0,376.15,0,
17/01/2024,1032,player,0,0,0,0,15.18,0,
17/01/2024,1036,VIP,0,0,0,260.37,0,0,
17/01/2024,1039,player,0,0,0,0,14.6,0,
17/01/2024,1043,player,0,0,0,70.38,0,0,
17/01/2024,1044,VIP,0,0,0,459.33,0,0,
17/01/2024,1045,VIP,0,156.24,0,0,0,0,
17/01/2024,1048,VIP,1,0,418.21,0,0,0,
17/01/2024,1050,VIP,0,0,0,168.51,0,0,
17/01/2024,1054,VIP,1,0,304.21,0,0,0,
17/01/2024,1057,player,0,0,0,0,393.84,0,
17/01/2024,1063,player,0,0,0,0,177.17,0,
17/01/2024,1065,player,0,0,0,231.85,0,0,
17/01/2024,1066,player,0,0,0,0,386.11,0,
17/01/2024,1067,VIP,0,454.44,0,0,0,0,
17/01/2024,1068,player,0,184.51,0,0,0,0,
17/01/2024,1076,player,0,0,0,0,143.65,0,
17/01/2024,1078,VIP,0,0,0,385.01,0,0,
17/01/2024,1079,player,0,319.18,0,0,0,0,
17/01/2024,1083,VIP,1,0,150.93,0,224.56,0,
17/01/2024,1087,player,0,46.26,0,0,0,0,
17/01/2024,1091,VIP,1,0,186.11,0,0,0,
17/01/2024,1092,player,0,0,0,0,301.44,0,
17/01/2024,1093,player,0,337.19,0,0,0,0,
17/01/2024,1099,player,0,18.74,0,0,0,0,
18/01/2024,1002,player,0,154.37,0,0,0,0,
18/01/2024,1010,player,0,249.11,0,0,0,0,
18/01/2024,1011,player,1,0,198.24,0,0,0,
18/01/2024,1014,player,0,167.1,0,0,0,0,
18/01/2024,1022,VIP,1,0,469.3,0,0,0,
18/01/2024,1024,player,1,410.13,438.47,0,0,0,
18/01/2024,1027,VIP,1,0,325.7,0,0,0,
18/01/2024,1028,player,0,49.59,0,0,0,0,
18/01/2024,1030,player,0,217.89,0,0,26.05,0,
18/01/2024,1032,player,1,0,414.82,0,0,0,
18/01/2024,1034,VIP,0,0,0,322.59,0,0,
18/01/2024,1035,player,0,0,0,0,349.31,0,
18/01/2024,1037,player,0,460.48,0,0,0,0,
18/01/2024,1041,VIP,1,0,32.37,0,0,0,
18/01/2024,1043,player,0,0,0,0,241.65,0,
18/01/2024,1046,player,0,138.74,0,0,0,0,
18/01/2024,1047,player,0,440.01,0,0,135.77,0,
18/01/2024,1048,VIP,1,0,325.97,0,0,0,
18/01/2024,1049,player,1,0,406.99,0,0,0,
18/01/2024,1050,VIP,1,0,304.28,0,0,0,
18/01/2024,1057,player,0,0,0,0,171.98,0,
18/01/2024,1058,VIP,0,226.19,0,0,0,0,
18/01/2024,1063,player,0,0,0,0,445.57,0,
18/01/2024,1066,player,0,0,0,0,9.6,0,
18/01/2024,1069,player,0,269.29,0,0,300.41,0,
18/01/2024,1070,player,0,0,0,401.59,0,0,
18/01/2024,1083,VIP,0,296.23,0,0,0,0,
18/01/2024,1085,player,0,0,0,0,409.62,0,
18/01/2024,1089,player,1,0,196.23,0,0,0,
18/01/2024,1090,player,0,0,0,0,265.76,0,
18/01/2024,1093,player,0,0,0,471.99,0,0,
18/01/2024,1094,VIP,0,0,0,0,309.22,0,
18/01/2024,1095,player,0,0,0,0,434.33,0,
18/01/2024,1100,player,0,0,0,0,466.07,0,
19/01/2024,1007,player,0,299.64,0,0,0,0,
19/01/2024,1008,player,1,0,294.91,0,0,0,
19/01/2024,1010,player,0,0,0,0,262.17,0,
19/01/2024,1011,player,0,0,0,130.56,0,0,
19/01/2024,1013,player,0,0,0,281.58,30.98,0,
19/01/2024,1015,VIP,0,0,0,0,360.43,0,
19/01/2024,1017,player,0,0,0,287.34,0,0,
19/01/2024,1018,player,0,0,0,0,193.21,0,
19/01/2024,1019,player,0,0,0,435.03,0,0,
19/01/2024,1025,player,0,0,0,0,300.48,0,
19/01/2024,1028,player,0,0,0,0,491.44,0,
19/01/2024,1030,player,0,0,0,0,875.11,0,
19/01/2024,1034,VIP,0,0,0,272.42,0,0,
19/01/2024,1036,VIP,0,0,0,27.1,0,0,
19/01/2024,1041,VIP,0,375.04,0,0,0,0,
19/01/2024,1042,player,0,447.6,0,0,0,0,
19/01/2024,1044,VIP,0,311.06,0,0,0,0,
19/01/2024,1053,VIP,1,0,217.72,324.6,433.91,0,
19/01/2024,1061,player,0,324.62,0,0,0,0,
19/01/2024,1063,player,0,462.12,0,0,0,0,
19/01/2024,1069,player,1,0,358.5,0,0,0,
19/01/2024,1073,VIP,1,0,6.24,0,0,0,
19/01/2024,1081,player,0,0,0,481.36,494.87,0,
19/01/2024,1083,VIP,0,0,0,0,226.91,0,
19/01/2024,1084,player,1,0,405.45,0,0,0,
19/01/2024,1085,player,1,0,172.9,0,0,0,
19/01/2024,1090,player,0,47,0,0,0,0,
19/01/2024,1100,player,0,0,0,0,306.99,0,
20/01/2024,1001,player,0,817.16,0,0,0,0,
20/01/2024,1002,player,0,462.86,0,0,387.2,0,
20/01/2024,1005,player,0,265.35,0,0,463.22,0,
20/01/2024,1008,player,1,0,314.44,0,0,0,
20/01/2024,1013,player,0,0,0,74.53,0,0,
20/01/2024,1014,player,1,0,288.29,0,0,0,
20/01/2024,1024,player,0,434.81,0,0,0,0,
20/01/2024,1025,player,0,0,0,367.31,0,0,
20/01/2024,1026,player,0,0,0,215.89,0,0,
20/01/2024,1035,player,0,0,0,280.9,0,0,
20/01/2024,1037,player,0,0,0,0,165.2,0,
20/01/2024,1038,VIP,0,0,0,438.51,0,0,
20/01/2024,1041,VIP,0,0,0,354.32,0,0,
20/01/2024,1042,player,0,459.97,0,0,0,0,
20/01/2024,1047,player,0,0,0,276.16,0,0,
20/01/2024,1053,VIP,0,0,0,458.52,0,0,
20/01/2024,1054,VIP,0,0,0,0,59.73,0,
20/01/2024,1055,VIP,1,0,374.62,0,0,0,
20/01/2024,1061,player,0,0,0,0,274.46,0,
20/01/2024,1063,player,0,47.89,0,0,0,0,
20/01/2024,1064,VIP,0,0,0,0,207.62,0,
20/01/2024,1075,VIP,0,0,0,0,29.16,0,
20/01/2024,1078,VIP,0,0,0,469.83,0,0,
20/01/2024,1080,player,0,0,0,17.85,0,0,
20/01/2024,1082,player,1,488.66,44.23,498.28,0,0,
20/01/2024,1084,player,0,0,0,355.78,0,0,
20/01/2024,1086,VIP,1,78.05,103.17,0,0,0,
20/01/2024,1097,player,1,0,180.88,0,0,0,
20/01/2024,1098,player,0,0,0,0,454.57,0,
20/01/2024,1100,player,0,0,0,375.23,0,0,
21/01/2024,1001,player,0,490.56,0,0,0,0,
21/01/2024,1002,player,0,488.57,0,0,0,0,
21/01/2024,1008,player,0,0,0,0,202.77,0,
21/01/2024,1013,player,0,0,0,0,435.96,0,
21/01/2024,1014,player,0,0,0,0,425.55,0,
21/01/2024,1015,VIP,1,0,289.62,0,0,0,
21/01/2024,1016,player,1,0,450.85,0,0,0,
21/01/2024,1018,player,0,161.11,0,0,0,0,
21/01/2024,1019,player,1,349.64,161.4,27.22,0,0,
21/01/2024,1021,player,0,431.9,0,0,0,0,
21/01/2024,1022,VIP,0,0,0,0,310.94,0,
21/01/2024,1027,VIP,0,0,0,159.15,41.02,0,
21/01/2024,1028,player,0,0,0,152.96,0,0,
21/01/2024,1029,player,1,0,459.6,0,0,0,
21/01/2024,1032,player,0,72.62,0,0,190.46,0,
21/01/2024,1034,VIP,0,0,0,0,96.53,0,
21/01/2024,1035,player,0,0,0,361.35,0,0,
21/01/2024,1038,VIP,0,0,0,0,399.81,0,
21/01/2024,1039,player,0,417.01,0,0,0,0,
21/01/2024,1040,player,0,0,0,0,452.81,0,
21/01/2024,1042,player,0,271.08,0,0,43.23,0,
21/01/2024,1043,player,1,0,161.73,0,0,0,
21/01/2024,1044,VIP,1,0,129.06,0,0,0,
21/01/2024,1046,player,1,0,182.42,0,0,0,
21/01/2024,1048,VIP,0,0,0,217,0,0,
21/01/2024,1050,VIP,0,0,0,106.76,0,0,
21/01/2024,1051,VIP,0,400.99,0,0,0,0,
21/01/2024,1052,VIP,0,0,0,579.5799999999999,444.42,0,
21/01/2024,1055,VIP,0,89.42,0,0,0,0,
21/01/2024,1063,player,0,32.08,0,0,0,0,
21/01/2024,1065,player,0,0,0,0,444.8,0,
21/01/2024,1066,player,0,0,0,469.07,55.84,0,
21/01/2024,1071,player,0,0,0,78.65,0,0,
21/01/2024,1076,player,0,0,0,0,115.93,0,
21/01/2024,1077,VIP,0,429.55,0,0,0,0,
21/01/2024,1084,player,1,0,333.29,0,0,0,
21/01/2024,1087,player,1,0,129.32,0,0,0,
21/01/2024,1089,player,0,432.21,0,0,0,0,
21/01/2024,1093,player,0,0,0,0,346.89,0,
21/01/2024,1096,VIP,1,0,50.39,0,360.94,0,
21/01/2024,1097,player,0,0,0,0,176.47,0,
22/01/2024,1002,player,0,0,0,0,60.58,0,
22/01/2024,1003,player,1,0,407.48,0,0,0,
22/01/2024,1008,player,0,0,0,466.61,0,0,
22/01/2024,1012,player,0,0,0,679.27,0,0,
22/01/2024,1017,player,1,0,337.84,0,0,0,
22/01/2024,1019,player,0,0,0,0,237.57,0,
22/01/2024,1021,player,0,0,0,46.05,0,0,
22/01/2024,1023,player,1,0,175.88,0,0,0,
22/01/2024,1025,player,0,331.33,0,0,0,0,
22/01/2024,1026,player,0,0,0,376.36,0,0,
22/01/2024,1027,VIP,0,0,0,365.74,0,0,
22/01/2024,1028,player,0,0,0,0,239.25,0,
22/01/2024,1030,player,1,0,285.06,0,0,0,
22/01/2024,1033,player,1,0,52.44,392.73,0,0,
22/01/2024,1034,VIP,0,0,0,0,341.28,0,
22/01/2024,1037,player,0,127.84,0,0,0,0,
22/01/2024,1039,player,1,0,67.22,0,0,0,
22/01/2024,1041,VIP,1,0,347.04,0,0,0,
22/01/2024,1042,player,0,0,0,363.6,0,0,
22/01/2024,1044,VIP,1,181.72,409.4,146.04,0,0,
22/01/2024,1045,VIP,0,460.14,0,0,0,0,
22/01/2024,1047,player,0,54.43,0,0,0,0,
22/01/2024,1049,player,0,0,0,0,464.21000000000004,0,
22/01/2024,1052,VIP,1,0,90.56,0,0,0,
22/01/2024,1053,VIP,0,0,0,456.41,0,0,
22/01/2024,1054,VIP,0,0,0,438.15,0,0,
22/01/2024,1056,player,0,0,0,376.92,0,0,
22/01/2024,1058,VIP,0,0,0,173.36,0,0,
22/01/2024,1059,VIP,0,118.86,0,0,0,0,
22/01/2024,1069,player,0,21.22,0,0,0,0,
22/01/2024,1070,player,0,0,0,0,45.37,0,
22/01/2024,1071,player,0,989.46,0,0,0,0,
22/01/2024,1073,VIP,0,0,0,0,477.44,0,
22/01/2024,1081,player,0,0,0,166.34,0,0,
22/01/2024,1082,player,0,0,0,383.79,0,0,
22/01/2024,1084,player,0,13.87,0,0,0,0,
22/01/2024,1085,player,0,247.63,0,0,355.87,0,
22/01/2024,1090,player,0,0,0,422.27,0,0,
22/01/2024,1093,player,0,0,0,0,102.99,0,
22/01/2024,1095,player,0,0,0,164.84,0,0,
22/01/2024,1099,player,0,0,0,0,264.73,0,
23/01/2024,1006,player,0,0,0,0,209.42,0,
23/01/2024,1007,player,0,389.39,0,114,0,0,
23/01/2024,1010,player,0,0,0,213.07,0,0,
23/01/2024,1013,player,0,0,0,21.07,0,0,
23/01/2024,1015,VIP,0,315.99,0,0,0,0,
23/01/2024,1021,player,1,0,277.02,0,0,0,
23/01/2024,1023,player,0,242.95,0,0,0,0,
23/01/2024,1027,VIP,1,0,357.95,0,0,0,
23/01/2024,1033,player,0,330.47,0,0,0,0,
23/01/2024,1039,player,1,0,311.87,0,0,0,
23/01/2024,1044,VIP,0,0,0,0,219.5,0,
23/01/2024,1046,player,0,159.9,0,0,0,0,
23/01/2024,1048,VIP,0,452.37,0,0,0,0,
23/01/2024,1050,VIP,0,0,0,102.02,0,0,
23/01/2024,1059,VIP,1,0,135.94,0,0,0,
23/01/2024,1060,player,0,108.77,0,0,491.83,0,
23/01/2024,1061,player,1,0,135.23,0,0,0,
